X_11_0,X_21_0,X_12_0,X_22_0,X_13_0,X_23_0,X_14_0,X_24_0,X_15_0,X_25_0
-3.14894137,25.21987527,-10.29482239,16.78418232,15.57245041,11.57194781,20.27016123,20.39913671,24.84284685,25.07184337
-3.593603401,24.70607773,-9.616628094,16.90069656,15.26613145,11.58857442,19.15567893,19.496544,25.20509669,26.2387805
-3.43710269,25.54246573,-10.41581235,16.36738518,14.97582583,11.86838221,19.50547684,19.72924598,24.35307298,25.61847481
-3.163549809,23.91314687,-9.99058125,17.27529519,15.37497258,11.25213984,20.1653367,19.93756569,25.43088901,24.6710606
-2.414462643,25.15046566,-9.474613575,16.31293662,15.73676434,11.41216294,19.81047788,20.21902837,24.24974918,24.95788764
-3.012675027,25.11193658,-9.909002114,17.06332508,15.76861962,12.38416496,19.33675227,20.56910285,24.37962987,25.11784219
-3.540560589,24.96447536,-9.254158017,16.72419621,14.74423618,11.48382745,21.00884857,20.44541938,24.25197679,24.52619265
-3.520779998,25.05389153,-10.02622979,17.59824507,14.9759087,12.15394892,19.89953964,20.22383477,24.36579868,24.70007811
-3.140916491,25.01748781,-10.40550799,17.54649174,14.52195632,12.71659605,19.26320084,20.10635169,24.55861373,24.77630922
-2.939505041,24.93170841,-10.61035988,16.15050842,14.85452417,12.8733194,20.1352263,19.93787858,24.96637143,24.18641867
-2.812018278,24.94770597,-10.10038402,17.03807772,15.85670304,11.58723406,20.09046544,20.09884806,24.95737707,24.90119765
-3.431593017,25.48088778,-9.709634727,16.84646978,15.0440102,12.22350528,19.97060034,20.73956742,24.73327857,25.16016282
-2.772752118,25.47405406,-8.787784031,18.02191808,14.99018128,12.76354058,21.20054317,19.67329496,24.4145183,24.53444747
-2.779648947,24.90422244,-9.662942932,16.52290528,15.04593237,12.57721597,19.53798144,19.11304617,25.39501594,25.26057317
-3.135182198,25.41029137,-9.724712595,16.85223034,14.68839105,11.31533886,19.13625002,20.49368714,24.87300094,24.59640719
-2.889004515,24.79852887,-9.415213766,16.85369031,14.92908755,11.44059718,20.28383318,19.35097755,25.3029237,24.29348202
-2.836110823,24.90269522,-9.588858876,17.97012601,15.08954044,11.77104844,20.76133524,21.49321592,25.82573614,24.04948104
-2.957318933,25.57666829,-10.22063556,17.55785389,15.29316407,12.00219403,19.83665116,20.50794824,24.86017512,24.26250284
-3.477938795,25.12463851,-9.945304757,17.15392149,15.13766342,12.35202785,19.56690287,19.76382693,24.75464746,25.60072541
-2.573279643,24.08162288,-10.11464353,16.97588929,14.96826334,12.01202707,19.76669956,20.85589495,24.24486982,25.18449645
-3.09064777,25.04919604,-10.20563207,17.90328873,15.15717607,11.92155995,19.8566133,20.61039073,24.21019567,25.0566299
-2.723696193,25.05501361,-9.330090093,17.33470783,14.7380966,13.14434184,19.7457661,20.05304682,25.13791812,25.10698644
-3.245204808,25.08959042,-9.715835706,17.41622505,14.35674697,12.47380094,20.27622212,20.62998382,24.85118412,24.21658489
-3.175980546,25.18671816,-10.15743676,16.23735623,15.26399225,11.3939624,19.76560102,19.73707789,25.25752432,24.94860039
-2.004606456,24.76286139,-9.555712821,17.28563934,15.77797065,12.835875,20.03352974,19.45080527,25.92555699,25.18758903
-3.20688067,24.12044079,-8.868370301,16.75932859,14.94770949,12.36690867,19.86939316,19.60502792,24.35749006,24.70141577
-2.737329184,24.83906246,-11.00906291,17.33547827,14.44631358,11.95488003,19.53814274,19.64986177,25.34448793,24.8616016
-2.157876231,26.14278781,-11.04444466,16.542985,14.75842202,12.28982588,20.29105454,19.42037618,25.01422215,24.88360482
-3.528231932,25.37018109,-10.23670284,16.58637441,14.89909276,11.78256098,19.80933972,20.4840681,25.0303934,25.03243177
-3.298472951,24.57379553,-10.12116473,16.55497037,15.57948461,11.17681625,19.85329545,19.22237717,24.99908118,25.69387772
-2.968799475,24.49537333,-9.743831368,17.16620575,15.19702197,12.32131988,19.50020534,19.74858835,25.44713807,24.60241399
-3.623936426,24.89158558,-9.358424591,16.40042504,15.44394718,11.3000672,19.98484613,19.93250554,25.12091503,25.55675546
-2.819294825,24.89155806,-10.41074754,17.20191908,15.19702072,12.15451362,19.71523148,19.96913745,24.78539228,24.75529404
-2.354942595,25.16341744,-8.888221598,16.57271157,15.77878689,12.71675886,19.05815183,20.15730573,24.88910089,25.08530931
-2.596801108,24.96203669,-9.890172628,16.85693583,15.01504945,11.03924594,19.13861613,20.5781772,24.81793897,25.28881812
-2.780913038,24.95977812,-10.34582631,17.26252055,15.65042668,11.72284638,20.2851515,20.66096193,25.04503936,25.67137046
-2.814168995,25.06355214,-9.467214107,16.48827878,14.33660162,12.35754462,19.85427831,20.06501442,25.21730999,25.3784302
-3.321047146,24.56949714,-8.96792247,16.05836529,14.69236912,11.30630511,19.93201579,19.20196888,25.08037924,24.67739516
-3.298662797,24.89412988,-10.45871585,16.10589573,15.28401984,12.13816055,19.46803845,19.32078627,24.87992151,25.07451141
-3.144974077,24.6094759,-9.315793887,17.4473566,15.56662468,11.56036413,19.21548947,19.64646008,24.66356199,24.88045333
-2.31711987,25.92579192,-9.797473831,17.34669498,15.13860764,11.47477803,19.72320901,20.06217701,25.29436357,24.39229594
-3.141009238,24.63758158,-9.908620798,17.60896395,15.31385036,12.01854833,19.94179356,20.06859609,24.88741039,25.47526707
-3.725001145,25.23310504,-10.54021675,17.14450321,15.35584218,12.59671868,20.65681853,19.3376058,25.18968399,24.79268242
-3.244910234,24.63420074,-10.19745659,17.56013291,14.56035843,12.37190101,19.26986322,20.6294691,25.29411879,24.79603495
-3.164803141,24.6267306,-10.37818383,16.130639,15.6555466,11.82434707,20.34843363,20.18720355,25.21201321,24.61216282
-2.947921941,25.08408801,-10.51206842,17.36494672,14.29135491,12.80072218,20.40993139,20.08566947,25.44597079,24.47217387
-2.779687111,24.87759124,-9.805621606,16.1535725,14.98318072,12.45083133,19.32084344,19.00333187,24.50756544,25.35386174
-2.709377761,24.87429509,-10.65236096,16.25552364,14.63035243,11.53069615,20.12831502,20.53522813,24.50229118,26.05923041
-2.747283404,23.94962905,-10.67951679,16.6228953,15.51903867,11.54863374,20.18573459,21.0014404,25.55803,25.75334674
-2.019340264,25.76677497,-10.15087073,17.54770997,14.32833322,11.44318545,19.94938154,19.41898443,25.47223412,25.3222061
-3.50821993,26.01136138,-9.49327037,16.02438371,14.63432667,11.76357995,19.9711659,19.83829072,25.69139297,25.22070124
-2.377497965,23.78311614,-9.960871764,17.80161206,13.98594196,11.46931246,19.2274112,20.34799301,26.31146648,25.51959442
-3.035144998,25.51201169,-10.34993976,16.94199819,14.77043209,12.06750919,20.14861732,20.14735566,25.81731352,24.67794188
-2.040868895,26.35359731,-9.872479759,17.44635248,14.7233046,12.61301175,19.12647638,19.41577333,25.26338848,25.39452396
-3.161911322,25.28319055,-10.24844535,17.49385297,14.91601986,11.9047902,19.97613718,20.39478848,24.7059796,25.74533683
-3.396084652,24.43175251,-9.590927691,16.05471081,15.07740297,12.99687223,19.56811059,19.77492031,24.85541089,25.03365667
-3.049753625,24.15504549,-10.06212287,16.78596109,14.65891727,11.79350637,20.51642767,20.50141214,25.11414886,24.84484529
-2.350806628,25.69323688,-9.671909951,17.41456655,13.71313713,11.95890753,20.0585389,19.62420152,24.81861704,25.10085272
-1.968343968,25.1951588,-10.54562119,16.63305178,14.81885472,12.49213587,19.09740501,19.03574933,24.45770741,25.57274905
-2.46588761,26.00193057,-9.972957294,16.01041976,15.29243441,12.14882304,20.52695138,20.13492439,24.59586244,23.84342437
-2.879663033,24.55167922,-9.120839464,16.92048899,15.36544315,12.05911725,19.18527019,19.94480635,24.92482991,25.73337493
-3.113972672,25.35268662,-9.593377952,16.58478743,14.74898162,11.86839178,19.5375591,20.99196151,25.12124832,25.37703673
-3.437643905,24.78576914,-10.51666434,16.87736056,15.00452022,11.5703097,20.11907878,20.87778856,24.03924061,25.58464416
-4.216223649,24.49920705,-9.271653762,17.3061162,14.19257126,13.10956423,20.14925078,19.92277536,24.72398697,25.48725666
-2.334734874,25.12779233,-10.44694386,16.48034286,15.4361484,12.17178247,19.66289258,20.21872346,25.32235872,25.68705691
-2.402221502,24.50782495,-9.877840727,16.8137234,15.38668467,11.62618133,20.10710871,19.80649058,24.60769214,24.40801858
-2.405212696,24.52519482,-9.322430242,16.51074136,14.29689766,12.91419469,20.4410904,20.39460772,23.9748311,25.00540468
-3.301313827,24.41126652,-9.51877383,16.94891414,15.05606451,10.88495853,21.65308731,19.704433,24.80618495,24.94224295
-2.883987524,25.00059126,-10.12157282,17.14027005,14.42816981,12.74274054,20.63230599,19.70955185,25.99383082,24.62886829
-2.586309469,24.88337382,-10.29006143,17.11747064,15.37372338,12.79160034,19.11610168,19.93565832,24.64021277,25.30968662
-3.151757693,25.47701911,-10.26125846,17.74875834,15.51072996,12.14762862,20.04011026,20.66929539,24.02634534,24.46918335
-2.966926878,24.74855869,-10.88076586,16.82893754,14.9593435,13.22248137,19.89735693,19.87685706,24.48473491,24.70784214
-3.453898436,24.88294537,-8.957107239,17.08480261,15.34535289,12.47814214,19.22788534,20.68707337,24.68840019,25.56787028
-2.35977677,24.98269787,-10.22874055,16.74073788,14.85031477,11.83245061,19.36956201,19.49366576,25.13056738,25.78012698
-2.505677017,25.12853489,-10.66515798,17.38144082,16.05430819,12.99038895,19.76915541,19.90618449,24.705126,25.12860398
-2.725701134,24.30611963,-10.46915737,17.5590374,15.38512538,11.65197981,19.84848647,19.68277101,25.66444595,26.05572638
-2.609630724,24.38169446,-10.09785949,17.62301362,15.55542384,11.73154363,19.91413598,19.50751754,25.29063965,25.34298852
-3.023035645,25.77510844,-10.62404769,18.18828614,15.57324119,12.34318783,20.02172284,21.07937155,24.73242084,24.79235328
-3.908128732,25.41205881,-9.208805245,16.88271026,14.13759165,12.02480092,19.73932999,18.58045154,25.3909248,24.57215349
-3.069203802,24.0813382,-10.96564238,16.74705576,14.71858578,12.81358557,20.05797455,20.390596,24.86804612,25.24717287
-2.712087845,24.43782414,-9.817302281,16.83829234,15.00859715,12.54074237,19.4242091,21.10479656,25.43796686,24.90936199
-2.553612313,25.12473878,-10.72540636,17.08167619,15.17727822,12.06869081,19.45034041,19.98254519,25.28122885,24.88882962
-2.77067664,24.75816565,-9.415756237,17.04036715,14.42444052,11.59083944,20.40404309,19.22027841,24.63070994,24.27639727
-2.785010357,24.33551157,-10.38256468,17.41646135,15.7127204,11.58818094,20.07367319,20.30453408,24.2261659,24.84966553
-3.823513669,25.04446879,-10.38786557,16.37323216,14.84872971,11.82890031,20.42279554,19.83368518,25.10149736,24.77246836
-3.623981786,24.64857487,-10.32258716,16.94099416,14.53761095,11.97472554,20.38020007,20.00119755,24.69199071,24.91404244
-3.824843364,25.04287516,-9.8566584,16.24843913,14.89332865,11.88674505,21.54596627,20.08779775,25.47037534,25.19424726
-3.941378809,25.13813587,-9.840889013,16.38487446,14.9670765,11.79392844,20.46654018,19.72283616,24.5584704,24.47106424
-3.155285354,25.46667415,-9.994093675,16.67733553,14.99544473,12.13602195,19.37606607,19.99798068,25.31637084,24.12954969
-2.580870169,24.72671121,-10.73026826,16.5822879,16.14807163,12.4829653,19.69939554,19.43100843,24.26753156,25.40167143
-3.533964543,24.9799907,-10.64207479,17.313966,15.63828352,11.59112263,18.93374235,19.81892764,24.71587867,25.22072081
-2.918537899,24.70800626,-9.963528705,16.81357257,14.87327744,12.17125661,20.55956004,19.37430976,25.27560044,25.45259939
-3.792479945,24.71308437,-10.34477927,16.614654,14.85419836,12.08044349,20.64361186,20.00906483,24.08854992,24.95439463
-1.581174266,25.34913677,-10.11990149,17.49349701,14.64610073,11.75734043,19.97332708,19.42642032,24.99247561,24.82145196
-3.205871856,24.9335714,-10.13496334,17.45186446,15.30503529,11.96992349,18.51655774,20.25736412,24.23695996,24.94916172
-3.976516273,25.85510724,-9.643359154,16.90052992,15.65730264,11.31492564,19.71680723,19.89349933,24.54627571,25.19010619
-2.971908153,25.675218,-9.221834444,16.95270001,15.06021344,12.95576487,20.21450216,19.51081702,24.85855968,25.24618504
-2.748158867,24.05038586,-10.03560663,17.62582268,14.66430942,12.12129946,20.02925107,19.55306392,25.40436927,24.20623993
-2.794231922,25.03835813,-10.44957493,16.9803695,15.7069592,10.83989723,19.85579043,20.97884454,26.15972599,25.29999359
-3.381678745,25.37794825,-8.47747608,17.27586041,14.48160375,11.57448057,20.69226568,20.16280098,26.32629221,25.32583608
-2.791775674,24.98800584,-10.46673043,16.8681983,15.01432666,12.34531763,19.14956973,19.56408368,24.0761125,24.57010245
-2.913008272,25.20685118,-10.37410135,16.39279975,14.77651045,11.91707713,20.87345741,20.38739508,25.31208871,24.61988271
-3.800690646,25.33426133,-9.034054786,16.64183395,14.31666147,12.30884478,20.36948912,20.08824001,25.15112683,24.96062194
-3.574814644,25.41229175,-10.23716075,17.80529295,14.95854868,11.42989203,19.72895642,19.58227934,25.28450379,25.16844237
-3.738638612,25.23372276,-10.7333274,17.64884262,14.49510265,12.21312602,19.47300087,18.72029647,24.87488944,24.14772944
-3.269679728,24.50197272,-10.79343294,16.54482978,15.68285192,12.11092794,20.71863551,19.93062851,25.70934209,24.71680786
-3.169759906,24.53553077,-10.24120664,17.05916313,14.53053658,11.95536251,20.3525207,19.53167168,25.619115,23.57597051
-3.527966925,25.00061802,-11.09198457,16.6919433,15.78497315,12.12899683,20.05206608,19.68502669,24.97017137,24.86982452
-3.047776742,24.64461432,-10.17360836,16.51779915,14.95754229,11.30680018,19.6910471,19.66265245,24.86635992,24.53137276
-3.153205861,25.687812,-9.553816273,17.2571305,15.76518163,11.39829994,19.64190004,20.0298096,24.49778601,24.66166631
-3.059647585,25.16645466,-9.032737785,16.64255909,14.89695487,10.90073526,20.57188458,20.22550599,24.70618343,25.76536768
-3.329622113,25.54044255,-9.586469846,17.33660843,14.65674738,11.1989792,19.54488042,20.09808988,24.53005497,24.18265869
-4.46850207,25.40394257,-9.401137388,17.50785196,14.841068,12.03232657,20.03772783,20.20725705,25.037512,24.73417046
-2.767833894,24.74030749,-10.49175467,17.62338209,15.53890712,11.84286646,19.70147896,19.90262226,25.14519449,25.58637414
-3.016021927,24.63691014,-9.708914031,17.22084287,14.48684464,11.7473278,20.78482281,19.26657738,23.90901954,25.64273822
-3.004404116,24.9779641,-10.73328245,17.41404705,14.67722453,11.92864636,20.24027894,18.87304302,24.89729611,24.72780778
-2.851607474,24.62567252,-10.41532597,16.59573293,14.38376948,12.75749601,19.58034921,20.497948,23.97479345,24.7896604
-3.698522773,25.26460599,-9.921223707,17.34203541,15.66512695,12.04443703,19.62143757,19.7185303,24.65248871,23.76134372
-2.783929287,25.18120488,-9.666875296,16.95132498,15.15290566,13.05178739,20.2244787,20.34939654,25.67861029,24.52339991
-2.938503225,25.20548816,-10.31372344,16.46096474,15.1008656,12.30676464,19.81289221,19.98863817,24.8122342,25.37037999
-3.644530013,24.91180434,-10.50683309,17.13766346,15.4050813,11.78449399,20.5119119,19.01660501,25.03599792,24.57979925
-2.619466116,24.31126587,-9.459784754,16.7129055,15.06776785,12.19579974,19.05585437,19.96426052,24.67803425,24.56499229
-4.065985244,24.8944535,-9.167974231,17.89015694,14.97352112,12.5282593,20.28502171,19.45004309,25.44250716,25.11638752
-3.465094699,25.38267287,-9.386176487,17.06463855,15.10084925,12.18651138,20.86443229,19.34487374,24.59199081,24.6606639
-3.567815057,24.90024491,-9.891840098,17.56573564,14.33125864,10.78187248,19.12992942,20.41610422,25.8175656,24.92998156
-3.170722851,24.60164624,-10.11817625,17.69843715,14.59272212,12.67166404,20.54185812,20.1709379,25.12651576,25.36126411
-3.256783066,24.63764781,-9.775053843,16.13416936,15.78436086,12.75136425,19.72126342,20.43615547,24.50309109,24.24138209
-2.792784211,25.3386321,-10.10766814,17.21729559,15.50484557,12.50580651,20.91872905,20.15044719,24.99112017,25.43482127
-2.925845514,24.61832231,-10.29013712,17.47691943,15.37339855,12.2866945,20.09410932,19.89307384,25.25412837,25.61563571
-2.91946973,26.4557112,-10.1590535,16.57803589,15.59460727,12.33391952,21.34789925,20.15091864,24.73196269,25.36918414
-2.80435104,25.20169105,-10.03983308,16.23321798,15.3969007,11.87614524,20.12029775,20.76682791,24.22191123,24.7383223
-2.937777226,24.48441709,-9.417231685,16.42123897,15.02170876,10.72904441,19.65209826,19.76483388,25.65974084,24.11155482
-2.751856001,25.1069423,-10.19601334,17.31955506,15.18091408,10.29085972,20.62547724,19.29801013,24.51485766,24.71305208
-3.188672567,25.22666384,-9.919890018,17.35212605,15.20563382,11.8022085,19.36482238,20.82157779,25.55797704,25.31477346
-2.366576608,25.04247815,-9.764419454,16.86133808,14.63015631,12.02918069,20.15535771,20.55226264,24.58048441,24.57527761
-3.406743045,25.70231133,-9.360977461,16.55351967,15.57769159,11.43165764,19.41156559,20.39873676,24.52607351,24.70881254
-3.479769652,25.15909297,-9.735077101,17.75130505,14.71195445,11.56240971,19.54511289,20.34960563,25.13777983,25.37695856
-3.233989856,24.55787899,-9.729608191,16.92119412,15.29057619,11.87558426,20.01248866,19.48560345,24.53150187,25.12758455
-2.213253737,25.31230034,-9.787773399,16.51252011,15.23655643,11.52420203,20.11495798,19.69728491,24.48138727,24.96785732
-2.713748567,24.71385072,-10.70370205,17.24105999,14.8369372,11.20169824,19.84185948,20.67421293,25.19464468,24.53459674
-2.863014615,23.85955018,-9.837000805,17.50296198,15.19178865,11.62670871,19.84573433,19.50777721,24.69855419,26.40981622
-2.984508314,24.63807413,-9.776943151,17.37918647,16.28908656,12.27450312,19.75838267,19.86669431,24.37615197,25.51272666
-3.080992302,24.61496931,-10.73787693,16.53117008,15.93182062,12.06044603,20.94145856,20.39719147,24.61264472,24.64329187
-3.13435458,24.62476293,-10.0674113,16.48427021,14.2701473,12.48306102,19.64625515,19.88340644,25.0928806,24.44684944
-3.416752696,25.16802035,-9.589644846,17.20170841,14.75617333,12.15930731,19.95983961,20.52784195,25.01752363,24.84799475
-2.881158761,25.44915426,-10.28454202,16.72073472,15.46316314,12.61932256,19.70696145,18.80988052,25.63314026,25.50035577
-2.95433194,25.34982515,-10.15397366,17.66591819,14.38919118,12.45119663,19.22048288,19.77305227,24.82943793,25.07202065
-3.65023994,24.5087488,-9.73305488,17.4374307,15.10544274,11.94367904,19.96367118,20.80870049,24.54509605,24.91164536
-2.792770539,25.89351822,-8.85098546,16.80403388,15.17750312,11.75216974,19.76630776,20.38594369,24.59029311,24.04378239
-3.303359165,24.8339963,-9.406269798,16.17416081,14.09979439,11.71605019,19.98170609,20.1899083,24.8655146,25.46255501
-3.19978288,24.80735628,-9.305761981,16.85914538,15.13252912,12.95069872,19.26825633,18.82174851,26.06447283,25.44088867
-1.780988065,25.46774267,-9.574039472,16.22333952,14.48885159,11.2113426,19.43374425,20.96711944,24.54502931,24.7949343
-2.054993459,24.85063735,-10.33260498,17.10345596,14.6797041,11.79898484,20.59504226,20.24546916,24.79758685,24.79098654
-3.513204682,25.33149467,-10.01588628,17.25168666,15.40323464,11.67118277,20.26085743,19.34934155,25.57677707,23.89016142
-3.020936468,24.20832024,-9.432328597,17.59843503,15.41201226,11.72353259,21.04273709,20.2017277,24.96381687,24.66434417
-2.410436583,25.16367492,-10.63862356,16.08512432,14.52946,12.55427869,19.62562603,19.21909822,25.61702175,24.87025628
-3.751718748,24.09205963,-10.69613933,17.50425198,15.78896648,11.92300695,19.69956633,20.26500473,24.5546458,24.95601785
-2.820918498,24.73247053,-9.712487214,16.59801005,14.91086106,10.88044286,19.66457441,20.50576729,24.36144315,24.19199297
-3.001301397,25.82431783,-9.922639609,17.55055931,15.30854187,11.1450793,19.74094079,20.39836935,24.63903489,24.91672227
-2.269297856,25.29701263,-9.6502579,17.54014877,15.08915344,11.84913443,19.63141326,19.931308,24.60993548,24.5059703
-2.727433125,25.39122755,-10.57206243,17.08332292,15.67357125,12.45748412,20.35434195,19.58170488,24.91351958,26.0343211
-3.335230855,24.67744345,-9.144778559,17.01192709,14.3317353,11.31970722,20.57978619,19.92629344,24.5964898,24.6064387
-3.176272435,24.71664078,-9.763246206,16.36034891,15.20054209,11.96697583,20.2852221,20.12352161,25.10070862,24.80806732
-3.039675388,24.57223634,-11.146169,16.8653893,14.81704379,12.30928259,21.05595145,18.66972604,25.10808748,24.70489022
-3.478181513,25.52094452,-10.77442545,16.4957035,15.67555336,11.61193177,20.52149984,20.1992221,24.39287904,25.39317709
-2.958813076,24.32362511,-9.855580358,16.3886643,14.7981044,10.40947893,20.0663205,20.07680515,24.73987097,25.0589246
-3.28708922,25.83647344,-10.72458848,17.04022544,13.96483287,12.42403106,19.71682239,20.33336486,25.09911943,25.66369334
-3.048744332,25.17685846,-9.919494012,16.6477392,15.30508076,11.31063155,19.58935694,19.35959404,25.44615546,25.10151959
-2.984482005,25.51980122,-10.02965195,17.54914562,15.29900209,11.01489313,20.02126501,20.16471552,25.38931264,25.1155067
-2.888622458,24.41155765,-10.5491401,16.33109364,15.69837679,11.9130066,20.10942235,20.08962032,25.19958672,25.31186647
-3.862431648,25.16305613,-9.776163755,16.56949502,14.29298302,11.73525356,19.07982735,19.82727631,24.32016194,25.42946141
-3.145468581,24.51138067,-9.296782846,16.31039352,14.83208326,11.52337113,19.76000954,19.86108337,24.88399419,25.06302303
-2.992251026,25.02315676,-11.01381701,16.54647705,16.03821958,12.40244679,19.856854,21.0979305,25.6530717,25.50398475
-4.114282157,24.61001985,-9.032396719,17.05320222,15.11743118,11.42046766,20.01401655,19.69825933,25.10870754,25.88412718
-2.47403762,25.04217211,-10.05378164,17.1129908,15.61766546,10.98780388,21.22724441,19.40450548,24.68705524,24.3076093
-3.464605951,25.68801072,-10.0412269,17.34684972,15.57859194,11.4690557,19.26548394,19.59766517,24.93260646,25.67631696
-2.903289851,25.09848174,-9.834347818,17.61837677,15.05179198,11.45399011,20.97380432,20.03480235,24.60918715,25.08142102
-1.897317836,24.33095088,-9.799667582,17.14566628,15.18952262,11.63487805,20.87590408,20.57555636,25.14894006,25.49911231
-3.500289235,25.60930715,-10.06438985,16.44905237,14.66100369,12.42616163,19.36825161,20.79077102,25.69648457,24.27340518
-2.579892682,25.8520397,-10.26764815,17.12798626,14.98864345,11.73868218,20.07557384,20.55675677,26.07348978,24.32020906
-2.846657993,25.18654985,-10.24999801,16.40578155,14.82949177,12.22812052,20.25683814,19.57077611,25.09399311,25.06291407
-2.978474808,24.8442085,-9.941480831,17.17481154,15.48449855,12.06584147,20.50427993,20.9415829,24.18236963,24.85923813
-2.740772149,25.88845965,-10.44704513,16.43130041,14.88777744,11.80335734,19.84289409,19.18993697,25.25215149,25.55902544
-2.120200825,24.70003218,-9.846437542,17.9149561,15.15349252,11.99229664,19.35123399,19.20953209,24.59426191,24.2787236
-2.507115235,24.57082591,-10.52290776,17.19371366,14.68253359,11.6479721,19.62763131,20.17554012,26.20658232,25.02474449
-2.583861991,25.36647576,-9.500931201,17.10257909,15.26594517,11.84266731,19.96370887,19.40786153,25.49067281,25.15527399
-2.686335771,24.61115136,-10.28070162,16.22090123,14.68748768,12.37567205,20.13161059,20.17124083,24.64201035,25.29595856
-2.809650483,24.73665273,-10.61746651,17.22369739,15.15104671,11.66872456,19.83858985,19.31617136,23.83410158,25.75575945
-3.483218869,24.73853786,-9.838965798,16.73774421,14.83561186,11.64108736,19.9327498,20.48721381,24.74788423,25.69727363
-3.330953363,25.71253352,-10.62666483,17.36327565,14.51190428,12.14007306,20.47348002,20.00915976,25.58325797,24.32595359
-2.999688575,25.63399389,-10.33543413,17.48879411,15.30299009,12.60174505,20.67794996,20.42281849,25.52662261,25.31171378
-2.150492128,24.80494945,-10.15207815,16.78928434,14.55597831,12.27592696,20.85172535,19.71295062,24.72491449,24.99507764
-2.842795453,24.68811271,-9.976046173,17.52196197,14.96540675,11.9878731,19.98643333,20.00383794,24.78584981,24.54332131
-3.330657807,24.7555179,-9.421469622,16.06702161,14.71198406,12.23604892,19.89600614,19.40383325,25.50303193,25.54434163
-3.082014377,24.2188746,-9.414967024,17.70738867,15.40471159,11.5876298,21.10861136,19.89940379,24.85973701,24.82466971
-3.247264014,25.12426533,-9.727135045,16.48564386,15.59799362,12.77172478,19.51847634,20.00055277,25.26634864,25.10701242
-2.575601616,25.33338129,-9.528995134,16.38874184,14.64402465,12.1632632,19.64457393,20.28370922,25.49285408,24.68646304
-2.627169377,24.62741012,-11.10842113,16.90470403,13.89635843,11.27509096,20.9408356,20.0392787,24.18593684,25.46537082
-3.055676993,25.89842594,-10.31467191,16.1853397,14.6704065,11.81842258,20.1076334,20.49287184,25.41686864,25.47188955
-3.860879238,24.22206928,-9.736423157,16.71405755,15.05039911,11.72162597,19.7158318,19.94363211,25.79509149,24.94510932
-2.566933256,25.26456654,-9.941672233,16.61603062,14.70757035,12.08254321,20.07519636,20.06610976,24.89638871,24.18914247
-3.187603188,26.65093405,-10.16548734,16.69045587,15.69971935,10.85408163,20.32046357,20.55515322,24.44597285,25.21089303
-3.241792276,25.18651859,-8.819238316,16.87429686,15.02327715,12.3497251,20.15801844,20.29693404,24.77260016,24.96041166
-2.92577211,24.64651041,-9.88517339,16.96275224,14.8672356,11.2759934,19.31698634,20.02009617,25.61880545,24.82941428
-3.576865593,26.01888082,-10.22120602,16.9270178,14.95159647,12.16690657,19.8783942,19.78899775,25.10171509,25.00550491
-3.263645106,25.17219984,-10.62656703,17.01504304,14.95855821,12.47745357,19.73983764,21.21412139,24.46000435,25.0785542
-2.469700524,25.00902529,-10.27063152,16.93284991,15.71976387,11.60216313,19.88911924,20.56822884,25.2097909,24.80909861
-3.186518832,25.9834721,-10.17874665,17.3063419,15.04456051,12.36113621,19.82678844,20.12768551,25.83302284,24.56247117
-2.499228777,25.40309878,-9.415326724,17.07492874,15.50325454,12.70765349,20.27537999,19.78038901,24.4039657,25.17733029
-3.539127814,24.07247005,-9.725850428,17.45573277,14.77641537,12.18342105,20.36413321,19.83546656,24.51300864,25.12814212
-3.413393788,25.11099824,-11.04800016,16.66908781,14.22183951,11.88614804,19.9361909,19.55378291,24.43370897,25.12371252
-2.768292415,24.74208651,-10.10841568,17.08862021,14.26922478,12.00067186,20.28656703,21.50555463,25.02071816,24.78544509
-3.360814004,24.64112719,-10.67931231,16.5866523,15.52488889,12.140008,20.09090169,20.31722039,23.75341945,24.96031876
-3.409543342,25.31406104,-9.433363835,16.55403286,14.56592482,11.936499,20.67211881,19.15541464,24.61372115,24.80522806
-2.780612024,24.91249177,-10.35216705,16.26521455,14.90709595,12.42160947,19.57218821,19.97488597,25.13695963,24.86155872
-2.896708775,25.35735141,-9.999082472,17.01521091,15.35621576,11.72605014,20.17290739,20.97832959,24.83822467,24.70863571
-3.41189434,24.98790874,-9.933157153,17.65493859,15.42740367,11.37629078,19.08595279,19.69849513,25.85518676,24.76972602
-3.299679924,25.04871652,-10.42823043,17.04425733,14.13211523,13.14235328,20.48529299,20.2974733,24.76938834,24.41509023
-2.781353859,26.10514278,-9.961046152,17.30904777,15.96451375,12.14058961,19.6245805,20.61369676,24.50580969,24.56800695
-3.375769776,24.88012874,-10.20414497,17.83032366,15.09430952,12.17262593,19.66693405,20.03872244,25.44181284,24.64783796
-2.831594759,25.12224999,-10.65185727,16.35474122,15.19496128,10.74756995,19.80447923,20.19092279,24.78287196,24.69315136
-4.095475117,25.20052735,-10.50116511,17.47076505,14.71000057,12.10662532,19.75220619,20.4910793,25.12919099,24.80313619
-2.732241039,24.72557083,-9.711570913,17.37306,15.48861438,12.36578726,20.72675511,20.16847144,25.48672015,24.46742167
-3.285097988,24.85311364,-9.925233451,17.01149183,14.76516019,11.80566239,18.58749906,19.79271807,24.85075944,25.38501642
-2.929685829,25.8925721,-10.03145978,17.86883163,14.3916142,11.7324453,20.00346111,20.35755676,25.16768347,24.83068004
